大学,学部,学科,位置,文理,方式,第几期,併願,能使用EJU,需要EJU科目,英语,JLPT,校内考形式,网上出愿开始时间,网上出愿截止时间,邮寄开始时间,邮寄截止时间,校内考时间1,校内考时间2,发榜时间
鹿児島大学,理学部,理学科・化学プログラム,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 物理または生物, 化学（必須）",要,不要,"面试（线下）, 英語",2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-02-10 00:00:00
鹿児島大学,理学部,理学科・生物学プログラム,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 生物（必須）, 物理または化学",要,不要,"面试（线下）, 英語",2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-02-10 00:00:00
鹿児島大学,理学部,理学科・地球科学プログラム,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,"面试（线下）, 英語",2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-02-10 00:00:00
鹿児島大学,医学部,医学科,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面接,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,医学部,保健学科,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,"小论文, 面试（线下）",2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,歯学部,歯学科,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,工学部,先進工学科,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-02-10 00:00:00
鹿児島大学,工学部,建築学科,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-02-10 00:00:00
鹿児島大学,農学部,国際食料資源学特別コース（農学系サブコース）,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,農学部,農学科,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,水産学部,国際食料資源学特別コース（水産学系サブコース）,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,水産学部,水産学科,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,共同獣医学部,共同獣医学科,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,共同獣医学部,畜産学科,鹿児島県鹿児島市,理,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 数学コース2, 理科2科目選択",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,法文学部,法学コース,鹿児島県鹿児島市,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 綜合科目, 数学コース1or2都可以",要,不要,"面试（线下）, 小论文",2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,法文学部,地域社会コース・経済コース,鹿児島県鹿児島市,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 綜合科目, 数学コース1or2都可以",要,不要,"面试（线下）, 小论文",2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,法文学部,多元地域文化コース,鹿児島県鹿児島市,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 綜合科目, 数学コース1or2都可以",要,不要,"面试（线下）, 小论文",2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,法文学部,心理学コース,鹿児島県鹿児島市,文,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 綜合科目, 数学コース1or2都可以",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,教育学部,初等教育コース,鹿児島県鹿児島市,文理皆可,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 総合科目また理科",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,教育学部,中等教育コース,鹿児島県鹿児島市,文理皆可,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 総合科目また理科",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
鹿児島大学,教育学部,特別支援教育コース,鹿児島県鹿児島市,文理皆可,外国人入試,只有一期,不可,当年6月or11月都可,"日语, 総合科目また理科",要,不要,面试（线下）,2026-10-21 00:00:00,2026-11-06 00:00:00,2026-11-04 00:00:00,2026-11-06 00:00:00,2026-12-13 00:00:00,,2026-12-23 00:00:00
神奈川大学,法学部,法律学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,法学部,自治行政学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,経済学部,経済学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,経済学部,経済データ分析学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,経済学部,現代ビジネス学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,経営学部,国 際 経 営 学 科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,外国語学部,英 語 英 文 学 科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,外国語学部,スペイン語学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,外国語学部,中国語学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,国際日本学部,国際文化交流学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,国際日本学部,歴史民俗学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,国際日本学部,日本文化学科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,人間科学部,人 間 科 学 科,神奈川県横浜市,文,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 綜合科目",不要,不要,"小论文, 面试（线下）",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,理学部,理学科 数学コース,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,理学部,理学科 物理コース,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,理学部,理学科 化学コース,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,理学部,理学科 生物コース,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,理学部,理学科 地球環境科学コース,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,理学部,理学科 総合理学コース,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,工学部,機械工学科,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,工学部,電気電子情報工学科,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,工学部,経営工学科,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,工学部,応用物理学科,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,建築学部,建築学科　建築学系,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,建築学部,建築学科　都市生活学系,神奈川県横浜市,文理皆可,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 総合科目または数学コース1または数学コース2または理科",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,化学生命学部,応用化学科,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,化学生命学部,生命機能学科,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
神奈川大学,情報学部,計算機科学科,神奈川県横浜市,理,外国人入試,只有一期,不可,前年6月，11月和今年6月,"日语, 数学コース2, 理科2科目選択",不要,不要,"論述（総合）問題, 面接",2025-11-26 00:00:00,2025-12-04 00:00:00,2025-12-01 00:00:00,2025-12-04 00:00:00,2026-01-25 00:00:00,,2026-01-30 00:00:00
