大学,一次统计人,2026更新人,募集要項年份,文理,学部,学科,第几期,方式,位置,併願,网上出愿开始时间,网上出愿截止时间,邮寄开始时间,邮寄截止时间,必着/消印,需要EJU科目,能使用EJU,推荐日语分数,推荐托福分数,英语,可以使用的英语考试,JLPT,是否需要推荐信,校内考形式,学信网认证,校内考时间1,校内考时间2,发榜时间,最低EJU总分成绩（如有要求）,最低日语成绩（如有要求）,最低英语成绩（如有要求）,报录比,TOEFL code,其他备注,父记录,父记录 (1),最低英语成绩（如有要求） (1),报录比 (1),TOEFL code (1),其他备注 (1),父记录 (2),父记录 (1) (1),英语成绩类型,英语成绩推荐分数,JLPT等级,JLPT分数要求,EJU推荐分数,出愿材料清单,推荐信要求详细,出愿流程详细,报录比（2024）,报录比（2023）,报录比（2022）,合格者成绩分布,数据来源,爬取时间,爬取URL,审核状态,审核人,审核时间,审核备注,数据质量评分
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,電気工学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"数学コース2, 日语, 物理（必須）, 化学（必須）",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,電子工学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"数学コース2, 日语, 物理（必須）, 化学（必須）",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,機械システム工学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"数学コース2, 日语, 物理（必須）, 化学（必須）",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,機械理工学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"数学コース2, 日语, 物理（必須）, 化学（必須）",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,機能分子・生命化学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,化学システム創成工学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,環境システム学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,数理システム学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,医工学部,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,医生命システム学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,理,理工学部,医情報学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,口頭試問,不要,2026-01-10,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,朱梅霄,乔欣欣,2026,文理皆可,スポーツ・ 健康科学部,スポーツ健康科学科,后期,外国人入試,京都府,可,2025-10-31,2025-11-11,2025-10-31,2025-11-11,必着,"日语, 総合科目または数学コース1または数学コース2または理科",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,神学部,神学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,文学部,英語英文学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,文学部,哲学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,文学部,美学,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,文学部,文化史学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,文学部,国文学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,社会学部,社会学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,社会学部,社会福祉学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,社会学部,メディア学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,社会学部,産業関係学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,社会学部,地域教育文化学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,法学部,法律学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,法学部,政治学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,経済学部,経済学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 数学コース1, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,商学部,商学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,政策学部,法政策学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
同志社大学,乔欣欣,乔欣欣,2026,文,文化情報学部,文化情報学科,前期,外国人入試,京都府,可,2025-08-19,2025-08-29,2025-08-19,2025-08-29,必着,"日语, 数学コース1, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",不要,否,,不要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,文理皆可,教育学部,学校教育教員養成課程,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース1or2都可以, 綜合科目, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 小论文, 実技試験（デッサン）",不要,2026-02-25,,2026-03-06,,240,,,,"特別支援教育専攻及び国語教育専修では「総合科目」を、理科教育専修では「理科」を指定します。
その他の専攻・専修では、「総合科目または理科」を選択できます。",,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,情報学部,情報科学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 学力試験",不要,2026-02-25,,2026-03-06,,270,,,,理科または総合科目と数学の合計点が２２０以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,情報学部,行動情報学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 学力試験",不要,2026-02-25,,2026-03-06,,270,,,,理科または総合科目と数学の合計点が２２０以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,文,情報学部,情報社会学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース1or2都可以, 綜合科目",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 学力試験",不要,2026-02-25,,2026-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,理学部,数学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 学力試験",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,理学部,物理学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 物理（必須）, 化学または生物",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 学力試験",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,理学部,化学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"数学コース2, 日语, 化学（必須）, 物理または生物",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 学力試験",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,理学部,生物化学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 学力試験",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,理学部,地球科学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 学力試験",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,工学部,機械工学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",前年成绩和当年成绩都可以用,,,要,"托福, 托业",,否,"面接, 口頭試問",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,工学部,電気電子工学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",前年成绩和当年成绩都可以用,,,要,"托福, 托业",,否,"面接, 口頭試問",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,工学部,電子物質科学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",前年成绩和当年成绩都可以用,,,要,"托福, 托业",,否,"面接, 口頭試問",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,工学部,化学バイオ工学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",前年成绩和当年成绩都可以用,,,要,"托福, 托业",,否,"面接, 口頭試問",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,朱梅霄,徐菁,2026,理,工学部,数理システム工学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 物理（必須）, 化学（必須）",前年成绩和当年成绩都可以用,,,要,"托福, 托业",,否,"面接, 口頭試問",不要,2026-02-25,,2026-03-06,,270,,,,数学１４０点以上,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,徐菁,,2026,理,農学部,生物資源科学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 小论文",不要,2026-02-25,,2026-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,徐菁,,2026,理,農学部,応用生命科学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,"面接, 小论文",不要,2026-02-25,,2026-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,徐菁,,2026,理,グローバル共創科学部,グローバル共創科学科,只有一期,外国人入試,静岡県静岡市,不可,2026-01-26,2026-01-30,2026-01-26,2026-01-30,必着,"日语, 数学コース2, 理科2科目選択",前年成绩和当年成绩都可以用,,,要,"托福, 托业, 雅思",,否,面接,不要,2026-02-25,,2026-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,徐菁,,2026,文,人文社会科学部,社会学科,只有一期,外国人入試,静岡県静岡市,不可,2025-12-18,2025-12-24,2025-12-18,2025-12-24,必着,"日语, 数学コース1or2都可以, 綜合科目",前年成绩和当年成绩都可以用,,,不要,,,否,"面接, 学力試験",不要,2026-02-07,,2026-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
静岡大学,徐菁,,2026,文,人文社会科学部,言語文化学科,只有一期,外国人入試,静岡県静岡市,不可,2025-12-18,2025-12-24,2025-12-18,2025-12-24,必着,"日语, 数学コース1or2都可以, 綜合科目",前年成绩和当年成绩都可以用,,,不要,,,否,"面接, 学力試験",不要,2026-02-07,,2026-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
